,,,,,,,,,,,,,,,,
Date Left,time Left,Date Arrived,Time Arrived,Tugboat Name,client,Vessel Name,Port Name,Terminal Name,Activity / Service Description,for,Remarks,Voyage #,,,,
02/07/2025,10:20,02/07/2025,11:10,AMATA MARU,SMC SHIPPING AND LIGHTERAGE CORP,SL TINDALO,DAVAO,DAVAO_PETRON SASA,UNDOCKING,,,,,,,
02/07/2025,10:20,02/07/2025,11:05,CEBU STRAIT,SMC SHIPPING AND LIGHTERAGE CORP,SL TINDALO,DAVAO,DAVAO_PETRON SASA,UNDOCKING,,,,,,,
02/07/2025,12:30,02/07/2025,13:55,BOHOL SEA,CLIO SHIPPING AND LOGISTICS PHILS. INC,MV RU CHENG SHAN,DAVAO,DAVAO_SASA PORT,UNDOCKING,,,,,,,
02/07/2025,12:30,02/07/2025,13:55,CEBU STRAIT,CLIO SHIPPING AND LOGISTICS PHILS. INC,MV RU CHENG SHAN,DAVAO,DAVAO_SASA PORT,UNDOCKING,,,,,,,
02/07/2025,13:27,02/07/2025,15:00,PACIFIC ROSE 8,INSULAR OIL CORPORATION,MT CASANDRA,CDO,CDO_PDOC,UNDOCKING,,,,,,,
02/07/2025,14:10,02/07/2025,14:55,PACIFIC ROSE 15,INSULAR OIL CORPORATION,MT CASANDRA,CDO,CDO_PDOC,UNDOCKING,,,,,,,
02/07/2025,19:30,02/07/2025,20:30,PANAY GULF,INSULAR OIL CORPORATION,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,356,,,,
02/07/2025,19:35,02/07/2025,20:35,AMATA MARU,INSULAR OIL CORPORATION,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,356,,,,
02/07/2025,23:30,02/08/2025,02:05,SUN JIN NO.505,PETROTRADE PHILIPPINES INC,MT MAUNLAD,BATANGAS,BATANGAS_SRDC BATANGAS,DOCKING,,,,,,,
02/08/2025,06:00,02/08/2025,07:10,AMATA MARU,INSULAR OIL CORPORATION,MT AVA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,356,,,,
02/08/2025,06:00,02/08/2025,07:15,PANAY GULF,INSULAR OIL CORPORATION,MT AVA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,356,,,,
02/08/2025,11:20,02/08/2025,12:15,CHOKWANG,PETROTRADE PHILIPPINES INC,MT MAUNLAD,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,,,,,,
02/08/2025,15:00,02/08/2025,16:45,MAGSINO,INSULAR OIL CORPORATION,MT ALICE DL,SUBIC,SUBIC_PPC TERMINAL,DOCKING,,,,,,,
02/08/2025,20:45,02/08/2025,21:45,MAGSINO,INSULAR OIL CORPORATION,MT ALICE DL,SUBIC,SUBIC_PPC TERMINAL,UNDOCKING,,,,,,,
02/08/2025,20:45,02/08/2025,21:45,STANFORD,INSULAR OIL CORPORATION,MT ALICE DL,SUBIC,SUBIC_PPC TERMINAL,UNDOCKING,,,,,,,
02/08/2025,21:45,02/08/2025,22:40,MAGSINO,INSULAR OIL CORPORATION,MT ALICE DL,SUBIC,SUBIC_COASTAL,DOCKING,,BAF,,,,,
02/08/2025,21:45,02/08/2025,22:40,STANFORD,INSULAR OIL CORPORATION,MT ALICE DL,SUBIC,SUBIC_COASTAL,DOCKING,,,,,,,
02/08/2025,23:00,02/09/2025,00:15,PANAY GULF,SOUTHWEST SHIPS AGENCIES INC,MT FENG YI 3,DAVAO,DAVAO_SHELL SASA,DOCKING,,,,,,,
02/09/2025,01:00,02/09/2025,02:00,BOHOL SEA,INSULAR OIL CORPORATION,MT AVA,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,356,,,,
02/09/2025,01:10,02/09/2025,02:05,CEBU STRAIT,INSULAR OIL CORPORATION,MT AVA,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,356,,,,
02/09/2025,09:40,02/09/2025,10:50,AMATA MARU,PHILHUA SHIPPING INC,MV TAN AN HONESTY,DAVAO,DAVAO_SASA PORT,UNDOCKING,,,,,,,
02/09/2025,14:45,02/09/2025,15:40,AMATA MARU,SOUTHWEST SHIPS AGENCIES INC,MT FENG YI 3,DAVAO,DAVAO_SHELL SASA,UNDOCKING,,,,,,,
02/09/2025,14:45,02/09/2025,15:40,PANAY GULF,SOUTHWEST SHIPS AGENCIES INC,MT FENG YI 3,DAVAO,DAVAO_SHELL SASA,UNDOCKING,,,,,,,
02/09/2025,17:15,02/09/2025,18:10,STANFORD,INSULAR OIL CORPORATION,MT ALICE DL,SUBIC,SUBIC_COASTAL,UNDOCKING,,BAF,,,,,
02/09/2025,22:50,02/10/2025,00:20,AMATA MARU,SOUTHWEST SHIPS AGENCIES INC,MT FENG YI 3,DAVAO,DAVAO_SHELL SASA,DOCKING,,,,1.50,#DIV/0!,,
02/10/2025,07:25,02/10/2025,08:35,BOHOL SEA,INSULAR OIL CORPORATION,MT AVA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,357,,,,
02/10/2025,07:25,02/10/2025,08:35,CEBU STRAIT,INSULAR OIL CORPORATION,MT AVA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,357,,,,
02/10/2025,18:40,02/10/2025,20:40,PANAY GULF,"WILHELMSEN-SMITH BELL SHIPPING, INC.",MV AP QUEEN,DAVAO,DAVAO_TEFASCO,UNDOCKING,,,,,,,
02/10/2025,18:50,02/10/2025,20:45,CEBU STRAIT,"WILHELMSEN-SMITH BELL SHIPPING, INC.",MV AP QUEEN,DAVAO,DAVAO_TEFASCO,UNDOCKING,,,,1.92,#DIV/0!,,
02/11/2025,01:10,02/11/2025,02:40,AMATA MARU,INSULAR OIL CORPORATION,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,357,,,,
02/11/2025,01:10,02/11/2025,02:30,PANAY GULF,INSULAR OIL CORPORATION,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,357,,,,
02/11/2025,04:50,02/11/2025,06:15,BOHOL SEA,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,CEBU,CEBU_SRDC LAPU LAPU,DOCKING,,,893,,,,
02/11/2025,04:50,02/11/2025,06:20,CEBU STRAIT,INSULAR OIL CORPORATION,MT PANGLAO ISLAND,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,893,,,,
02/11/2025,08:25,02/12/2025,01:10,AMATA MARU,INSULAR OIL CORPORATION,MT AVA,DAVAO,DAVAO_INSULAR OIL,TENDING,,,357,,,,
02/11/2025,21:35,02/11/2025,23:25,BATANGAS MOORING BOAT,HERMA SHIPPING AND TRANSPORT CORPORATION,MT MALINGAP,BATANGAS,BATANGAS_SRDC BATANGAS,MOORING,,,373,,,,
02/11/2025,21:35,02/11/2025,23:25,SUN JIN NO.505,HERMA SHIPPING AND TRANSPORT CORPORATION,MT MALINGAP,BATANGAS,BATANGAS_SRDC BATANGAS,DOCKING,,,373,,,,
02/11/2025,23:40,02/12/2025,00:30,PANAY GULF,INSULAR OIL CORPORATION,MT PANGLAO ISLAND,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,893,,,,
02/12/2025,06:00,02/12/2025,08:10,ENERGY TRIUMPH,BEN LINE AGENCIES PHILS INC,MT DORIC COURAGE,QUEZON,QUEZON_AZORA SARIAYA,BOARDING FORMALITIES,,,,,,,
02/12/2025,06:10,02/12/2025,23:30,AMATA MARU,INSULAR OIL CORPORATION,MT PANGLAO ISLAND,DAVAO,DAVAO_INSULAR OIL,TENDING,,,893,,,,
02/12/2025,07:50,02/12/2025,10:45,ENERGY PACIFIC,BEN LINE AGENCIES PHILS INC,MT DORIC COURAGE,QUEZON,QUEZON_AZORA SARIAYA,DOCKING,,,,,,,
02/12/2025,08:10,02/12/2025,10:50,ENERGY TRIUMPH,BEN LINE AGENCIES PHILS INC,MT DORIC COURAGE,QUEZON,QUEZON_AZORA SARIAYA,DOCKING,,,,,,,
02/12/2025,12:50,02/12/2025,14:50,CHOKWANG,PETROTRADE PHILIPPINES INC,MT SASA,BATANGAS,BATANGAS_SRDC BATANGAS,DOCKING,,,,,,,
02/12/2025,22:40,02/12/2025,23:35,BATANGAS MOORING BOAT,HERMA SHIPPING AND TRANSPORT CORPORATION,MT MALINGAP,BATANGAS,BATANGAS_SRDC BATANGAS,UNMOORING,,,373,,,,
02/12/2025,22:40,02/12/2025,23:35,CHOKWANG,HERMA SHIPPING AND TRANSPORT CORPORATION,MT MALINGAP,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,,373,,,,
02/12/2025,23:30,02/13/2025,00:30,AMATA MARU,INSULAR OIL CORPORATION,MT PANGLAO ISLAND,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,893,,,,
02/13/2025,00:00,02/13/2025,01:25,SUN JIN NO.505,PETROTRADE PHILIPPINES INC,MT SASA,BATANGAS,BATANGAS_SRDC BATANGAS,SHIFTING,,,,,,,
02/13/2025,04:35,02/13/2025,06:05,CEBU STRAIT,INSULAR OIL CORPORATION,MT CASANDRA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,CM Reyes on duty,374,,,,
02/13/2025,04:40,02/13/2025,06:00,BOHOL SEA,INSULAR OIL CORPORATION,MT CASANDRA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,374,,,,
02/13/2025,05:50,02/13/2025,17:20,AMATA MARU,INSULAR OIL CORPORATION,MT CASANDRA,DAVAO,DAVAO_INSULAR OIL,TENDING,,,374,,,,
02/13/2025,06:00,02/13/2025,06:45,SUN JIN NO.505,PETROTRADE PHILIPPINES INC,MT SASA,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,,,,,,
02/13/2025,15:15,02/13/2025,16:35,NHTC 5,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,CEBU,CEBU_SRDC LAPU LAPU,DOCKING,,,893,,,,
02/13/2025,15:30,02/13/2025,16:25,PACIFIC ROSE 14,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,CEBU,CEBU_SRDC LAPU LAPU,DOCKING,,,893,,,,
02/13/2025,16:03,02/13/2025,16:30,CEBU MOORING BOAT,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,CEBU,CEBU_SRDC LAPU LAPU,MOORING,,,893,,,,
02/13/2025,17:10,02/13/2025,18:00,PANAY GULF,INSULAR OIL CORPORATION,MT CASANDRA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,374,,,,
02/13/2025,17:20,02/13/2025,17:55,AMATA MARU,INSULAR OIL CORPORATION,MT CASANDRA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,374,,,,
02/13/2025,20:17,02/13/2025,22:47,PACIFIC ROSE 15,INSULAR OIL CORPORATION,MT AVA,CDO,CDO_PDOC,DOCKING,,,357,,,,
02/13/2025,21:00,02/13/2025,22:43,PACIFIC ROSE 8,INSULAR OIL CORPORATION,MT AVA,CDO,CDO_PDOC,DOCKING,,,357,,,,
02/14/2025,02:10,02/14/2025,03:25,NHTC 5,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,CEBU,CEBU_SRDC LAPU LAPU,UNDOCKING,,,893,,,,
02/14/2025,02:20,02/14/2025,03:15,PACIFIC ROSE 14,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,CEBU,CEBU_SRDC LAPU LAPU,UNDOCKING,,,893,,,,
02/14/2025,03:00,02/14/2025,03:30,CEBU MOORING BOAT,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,CEBU,CEBU_SRDC LAPU LAPU,UNMOORING,,,893,,,,
02/14/2025,05:40,02/14/2025,07:10,BOHOL SEA,OMS SHIPPING SERVICES AND LOGISTICS INC.,MV STAR 55,DAVAO,DAVAO_KUDOS,UNDOCKING,,,,,,,
02/14/2025,05:40,02/14/2025,07:20,CEBU STRAIT,OMS SHIPPING SERVICES AND LOGISTICS INC.,MV STAR 55,DAVAO,DAVAO_KUDOS,UNDOCKING,,CM Reyes on duty,,,,,
02/14/2025,06:40,02/14/2025,08:10,PANAY GULF,INSULAR OIL CORPORATION,MT CASANDRA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,374,,,,
02/14/2025,06:45,02/14/2025,08:05,ENERGY TRIUMPH,BEN LINE AGENCIES PHILS INC,MT DORIC COURAGE,QUEZON,QUEZON_AZORA SARIAYA,UNDOCKING,,,,,,,
02/14/2025,06:50,02/14/2025,07:50,ENERGY PACIFIC,BEN LINE AGENCIES PHILS INC,MT DORIC COURAGE,QUEZON,QUEZON_AZORA SARIAYA,UNDOCKING,,,,,,,
02/14/2025,06:55,02/14/2025,08:00,AMATA MARU,INSULAR OIL CORPORATION,MT CASANDRA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,374,,,,
02/14/2025,07:20,02/14/2025,09:45,CHARGER,"WILHELMSEN-SMITH BELL SHIPPING, INC.",MT WECO MALOU,CDO,CDO_PDOC,BOARDING FORMALITIES,,,,,,,
02/14/2025,09:30,02/14/2025,10:10,PACIFIC ROSE 3,INSULAR OIL CORPORATION,MT AVA,CDO,CDO_PDOC,UNDOCKING,,,357,,,,
02/14/2025,09:33,02/14/2025,10:06,PACIFIC ROSE 8,INSULAR OIL CORPORATION,MT AVA,CDO,CDO_PDOC,UNDOCKING,,,357,,,,
02/14/2025,10:00,02/14/2025,13:50,CHARGER,"WILHELMSEN-SMITH BELL SHIPPING, INC.",MT WECO MALOU,CDO,CDO_PDOC,DOCKING,,,,,,,
02/14/2025,10:00,02/14/2025,13:50,LIMAY,"WILHELMSEN-SMITH BELL SHIPPING, INC.",MT WECO MALOU,CDO,CDO_PDOC,DOCKING,,,,,,,
02/14/2025,10:00,02/14/2025,13:50,TUBBATAHA,"WILHELMSEN-SMITH BELL SHIPPING, INC.",MT WECO MALOU,CDO,CDO_PDOC,DOCKING,,,,,,,
02/14/2025,12:38,02/14/2025,14:20,TUG 20,INSULAR OIL CORPORATION,MT CHELSEA ENDURANCE,SURIGAO,SURIGAO_CORALES DEPOT,DOCKING,,,,,,,
02/14/2025,13:10,02/15/2025,08:30,PACIFIC ROSE 3,"WILHELMSEN-SMITH BELL SHIPPING, INC.",MT WECO MALOU,CDO,CDO_PDOC,TENDING,,,,,,,
02/14/2025,13:10,02/15/2025,08:30,PACIFIC ROSE 8,"WILHELMSEN-SMITH BELL SHIPPING, INC.",MT WECO MALOU,CDO,CDO_PDOC,TENDING,,,,,,,
02/14/2025,20:35,02/14/2025,23:40,BOHOL SEA,PHIL-CEB MARINE SERVICES INC.,MV HG PERTH,DAVAO,DAVAO_SASA PORT,DOCKING,foreign,,,,,,
02/14/2025,20:40,02/14/2025,23:35,CEBU STRAIT,PHIL-CEB MARINE SERVICES INC.,MV HG PERTH,DAVAO,DAVAO_SASA PORT,DOCKING,foreign,CM Reyes on duty,,,,,
02/15/2025,04:15,02/15/2025,05:00,BOHOL SEA,INSULAR OIL CORPORATION,MT CASANDRA,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,374,,,,
02/15/2025,04:20,02/15/2025,07:30,PANAY GULF,BEN LINE AGENCIES PHILS INC,MT ATALANTA T,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
02/15/2025,04:25,02/15/2025,04:55,CEBU STRAIT,INSULAR OIL CORPORATION,MT CASANDRA,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,374,,,,
02/15/2025,05:00,02/15/2025,07:35,BOHOL SEA,BEN LINE AGENCIES PHILS INC,MT ATALANTA T,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
02/15/2025,05:35,02/15/2025,07:35,CEBU STRAIT,BEN LINE AGENCIES PHILS INC,MT ATALANTA T,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
02/15/2025,07:25,02/16/2025,09:35,CEBU STRAIT,BEN LINE AGENCIES PHILS INC,MT ATALANTA T,DAVAO,DAVAO_INSULAR OIL,TENDING,,,,,,,
02/15/2025,07:35,02/16/2025,09:25,BOHOL SEA,BEN LINE AGENCIES PHILS INC,MT ATALANTA T,DAVAO,DAVAO_INSULAR OIL,TENDING,,,,,,,
02/15/2025,08:10,02/15/2025,09:15,PACIFIC ROSE 15,"WILHELMSEN-SMITH BELL SHIPPING, INC.",MT WECO MALOU,CDO,CDO_PDOC,UNDOCKING,,,,,,,
02/15/2025,08:19,02/15/2025,09:22,PACIFIC ROSE 8,"WILHELMSEN-SMITH BELL SHIPPING, INC.",MT WECO MALOU,CDO,CDO_PDOC,UNDOCKING,,,,,,,
02/15/2025,08:20,02/15/2025,09:15,PACIFIC ROSE 3,"WILHELMSEN-SMITH BELL SHIPPING, INC.",MT WECO MALOU,CDO,CDO_PDOC,UNDOCKING,,,,,,,
02/15/2025,22:25,02/15/2025,23:25,BATANGAS MOORING BOAT,SITE RESOURCES DEVELOPMENT CORPORATION,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,MOORING,,,304,,,,
02/15/2025,22:25,02/16/2025,00:13,SUN JIN NO.505,SITE RESOURCES DEVELOPMENT CORPORATION,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,DOCKING,,,304,,,,
02/15/2025,24:00,02/16/2025,02:05,BATANGAS MOORING BOAT,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,MOORING,,,894,,,,
02/16/2025,00:00,02/16/2025,02:05,CHOKWANG,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,DOCKING,,,894,,,,
02/16/2025,00:13,02/16/2025,02:25,SUN JIN NO.505,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,DOCKING,,,894,,,,
02/16/2025,05:25,02/16/2025,08:00,NHTC 5,"WILHELMSEN-SMITH BELL SHIPPING, INC.",MT WECO MALOU,CEBU,CEBU_SPEC PITALO,DOCKING,,,,,,,
02/16/2025,05:25,02/16/2025,08:00,SIDE ARM,"WILHELMSEN-SMITH BELL SHIPPING, INC.",MT WECO MALOU,CEBU,CEBU_SPEC PITALO,DOCKING,,,,2.58,#DIV/0!,,
02/16/2025,05:25,02/16/2025,08:00,TABANGAO,"WILHELMSEN-SMITH BELL SHIPPING, INC.",MT WECO MALOU,CEBU,CEBU_SPEC PITALO,DOCKING,,,,,,,
02/16/2025,07:10,02/16/2025,08:45,HOKUTO,INSULAR OIL CORPORATION,MT CHELSEA ENDURANCE,SURIGAO,SURIGAO_CORALES DEPOT,UNDOCKING,,,,,,,
02/16/2025,07:16,02/16/2025,08:31,TUG 20,INSULAR OIL CORPORATION,MT CHELSEA ENDURANCE,SURIGAO,SURIGAO_CORALES DEPOT,UNDOCKING,,,,,,,
02/16/2025,07:55,02/16/2025,09:15,BATANGAS MOORING BOAT,SITE RESOURCES DEVELOPMENT CORPORATION,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,MOORING,,Shifting 5A to 5,304,,,,
02/16/2025,07:55,02/16/2025,09:15,BATANGAS MOORING BOAT,SITE RESOURCES DEVELOPMENT CORPORATION,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,UNMOORING,,,304,,,,
02/16/2025,07:55,02/16/2025,09:15,CHOKWANG,SITE RESOURCES DEVELOPMENT CORPORATION,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,SHIFTING,,,304,,,,
02/16/2025,08:00,02/17/2025,08:20,NHTC 5,"WILHELMSEN-SMITH BELL SHIPPING, INC.",MT WECO MALOU,CEBU,CEBU_SPEC PITALO,TENDING,,,,,,,
02/16/2025,08:00,02/17/2025,08:20,TABANGAO,"WILHELMSEN-SMITH BELL SHIPPING, INC.",MT WECO MALOU,CEBU,CEBU_SPEC PITALO,TENDING,,,,,,,
02/16/2025,09:25,02/16/2025,10:20,BOHOL SEA,BEN LINE AGENCIES PHILS INC,MT ATALANTA T,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,,,,,
02/16/2025,09:30,02/16/2025,10:25,CEBU STRAIT,BEN LINE AGENCIES PHILS INC,MT ATALANTA T,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,,,,,
02/16/2025,09:30,02/16/2025,10:20,PANAY GULF,BEN LINE AGENCIES PHILS INC,MT ATALANTA T,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,,0.83,#DIV/0!,,
02/16/2025,11:10,02/16/2025,13:45,AMATA MARU,WINDBAY SHIPPING AND LOGISTICS INC.,MV ARIADNI,DAVAO,DAVAO_LEGASPI OIL,DOCKING,,,,,,,
02/16/2025,11:10,02/16/2025,14:10,PANAY GULF,WINDBAY SHIPPING AND LOGISTICS INC.,MV ARIADNI,DAVAO,DAVAO_LEGASPI OIL,DOCKING,,,,,,,
02/16/2025,11:20,02/16/2025,14:40,CEBU STRAIT,WINDBAY SHIPPING AND LOGISTICS INC.,MV ARIADNI,DAVAO,DAVAO_LEGASPI OIL,DOCKING,,,,,,,
02/16/2025,13:45,02/16/2025,15:05,AMATA MARU,OMS SHIPPING SERVICES AND LOGISTICS INC.,MV TAN AN CONFIDENCE,DAVAO,DAVAO_KUDOS,UNDOCKING,,,,,,,
02/16/2025,14:10,02/16/2025,14:50,PANAY GULF,OMS SHIPPING SERVICES AND LOGISTICS INC.,MV TAN AN CONFIDENCE,DAVAO,DAVAO_KUDOS,UNDOCKING,,,,,,,
02/16/2025,20:40,02/16/2025,23:10,PANAY GULF,OMS SHIPPING SERVICES AND LOGISTICS INC.,MV STAR 55,DAVAO,DAVAO_KUDOS,DOCKING,,,,,,,
02/16/2025,20:55,02/16/2025,22:50,CEBU STRAIT,OMS SHIPPING SERVICES AND LOGISTICS INC.,MV STAR 55,DAVAO,DAVAO_KUDOS,DOCKING,,,,,,,
02/16/2025,23:00,02/17/2025,00:15,BATANGAS MOORING BOAT,SITE RESOURCES DEVELOPMENT CORPORATION,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,UNMOORING,,,304,,,,
02/16/2025,23:00,02/17/2025,00:15,CHOKWANG,SITE RESOURCES DEVELOPMENT CORPORATION,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,,304,,,,
02/17/2025,04:30,02/17/2025,06:10,CEBU STRAIT,INSULAR OIL CORPORATION,MT CASANDRA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,375,,,,
02/17/2025,04:40,02/17/2025,06:10,BOHOL SEA,INSULAR OIL CORPORATION,MT CASANDRA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,375,,,,
02/17/2025,06:20,02/17/2025,19:55,LAKANDULA,INSULAR OIL CORPORATION,MT CASANDRA,DAVAO,DAVAO_INSULAR OIL,TENDING,,,375,,,,
02/17/2025,08:20,02/17/2025,09:35,NHTC 5,"WILHELMSEN-SMITH BELL SHIPPING, INC.",MT WECO MALOU,CEBU,CEBU_SPEC PITALO,UNDOCKING,,,,,,,
02/17/2025,08:20,02/17/2025,09:35,SIDE ARM,"WILHELMSEN-SMITH BELL SHIPPING, INC.",MT WECO MALOU,CEBU,CEBU_SPEC PITALO,UNDOCKING,,,,,,,
02/17/2025,08:20,02/17/2025,09:35,TABANGAO,"WILHELMSEN-SMITH BELL SHIPPING, INC.",MT WECO MALOU,CEBU,CEBU_SPEC PITALO,UNDOCKING,,,,,,,
02/17/2025,09:30,02/17/2025,11:00,BATANGAS MOORING BOAT,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,UNMOORING,,,894,,,,
02/17/2025,09:30,02/17/2025,11:00,CHOKWANG,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,,894,,,,
02/17/2025,09:30,02/17/2025,10:40,SUN JIN NO.505,SITE RESOURCES DEVELOPMENT CORPORATION,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,,894,,,,
02/17/2025,16:30,02/17/2025,22:30,BOHOL SEA,"WILHELMSEN-SMITH BELL SHIPPING, INC.",MT LEO SUNRISE,DAVAO,DAVAO_STA ANA ANCHORAGE,FERRY SERVICE,,,,,,,
02/17/2025,17:00,02/17/2025,18:35,AMATA MARU,NARRA TANKERS CORP,NTC FALCON,DAVAO,DAVAO_PETRON SASA,DOCKING,,,,,,,
02/17/2025,17:00,02/17/2025,18:30,PANAY GULF,NARRA TANKERS CORP,NTC FALCON,DAVAO,DAVAO_PETRON SASA,DOCKING,,,,,,,
02/17/2025,20:20,02/17/2025,21:20,AMATA MARU,INSULAR OIL CORPORATION,MT CASANDRA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,375,,,,
02/17/2025,20:20,02/17/2025,21:10,PANAY GULF,INSULAR OIL CORPORATION,MT CASANDRA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,375,,,,
02/18/2025,04:20,02/18/2025,05:30,AMATA MARU,NARRA TANKERS CORP,NTC FALCON,DAVAO,DAVAO_PETRON SASA,UNDOCKING,,,,,,,
02/18/2025,04:30,02/18/2025,05:35,PANAY GULF,NARRA TANKERS CORP,NTC FALCON,DAVAO,DAVAO_PETRON SASA,UNDOCKING,,,,,,,
02/18/2025,05:40,02/18/2025,06:40,PANAY GULF,INSULAR OIL CORPORATION,MT CASANDRA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,375,,,,
02/18/2025,05:45,02/18/2025,06:40,AMATA MARU,INSULAR OIL CORPORATION,MT CASANDRA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,375,,,,
02/18/2025,17:15,02/18/2025,18:30,NHTC 5,SITE RESOURCES DEVELOPMENT CORPORATION,MT MARINGAL,CEBU,CEBU_SRDC LAPU LAPU,DOCKING,,,304,,,,
02/18/2025,17:30,02/18/2025,18:30,SIDE ARM,SITE RESOURCES DEVELOPMENT CORPORATION,MT MARINGAL,CEBU,CEBU_SRDC LAPU LAPU,DOCKING,,,304,,,,
02/18/2025,18:00,02/18/2025,18:36,CEBU MOORING BOAT,SITE RESOURCES DEVELOPMENT CORPORATION,MT MARINGAL,CEBU,CEBU_SRDC LAPU LAPU,MOORING,,,304,,,,
02/18/2025,22:50,02/18/2025,23:50,AMATA MARU,PHIL-CEB MARINE SERVICES INC.,MV HG PERTH,DAVAO,DAVAO_SASA PORT,UNDOCKING,foreign,,,,,,
02/18/2025,23:00,02/18/2025,23:50,PANAY GULF,PHIL-CEB MARINE SERVICES INC.,MV HG PERTH,DAVAO,DAVAO_SASA PORT,UNDOCKING,foreign,,,,,,
02/19/2025,04:00,02/19/2025,05:15,BOHOL SEA,INSULAR OIL CORPORATION,MT CASANDRA,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,375,,,,
02/19/2025,04:05,02/19/2025,04:40,CEBU STRAIT,INSULAR OIL CORPORATION,MT CASANDRA,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,375,,,,
02/19/2025,05:00,02/19/2025,06:55,PANAY GULF,BEN LINE AGENCIES PHILS INC,MT JAG POOJA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
02/19/2025,05:10,02/19/2025,06:40,AMATA MARU,BEN LINE AGENCIES PHILS INC,MT JAG POOJA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
02/19/2025,05:25,02/19/2025,06:40,CEBU STRAIT,BEN LINE AGENCIES PHILS INC,MT JAG POOJA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
