RECID,BILLNUM,DISPATCHNU,RATE,AMOUNT,APOTHERTUG,ACTIVE,CREATEDDAT,CREATEDBY
404,1943,26321,53618.0,53618.0,0.0,True,2022-12-07 09:11:32.999000,2364
405,1943,26323,53618.0,53618.0,30000.0,True,2022-12-07 09:11:32.999000,2364
406,1944,26322,53618.0,53618.0,0.0,True,2022-12-07 09:12:29,2364
407,1944,26324,53618.0,53618.0,30000.0,True,2022-12-07 09:12:29,2364
408,1944,26329,53618.0,53618.0,30000.0,True,2022-12-07 09:12:29,2364
409,1944,26330,53618.0,53618.0,0.0,True,2022-12-07 09:12:29,2364
410,1945,26294,30120.0,50300.4,0.0,True,2022-12-07 09:21:13,2364
411,1945,26296,30120.0,40059.6,0.0,True,2022-12-07 09:21:13,2364
412,1945,26319,30120.0,52710.0,0.0,True,2022-12-07 09:21:13,2364
413,1945,26320,30120.0,40059.6,0.0,True,2022-12-07 09:21:13,2364
414,1945,26428,30120.0,47589.6,0.0,True,2022-12-07 09:21:13,2364
415,1945,26430,30120.0,30120.0,0.0,True,2022-12-07 09:21:13,2364
416,1946,26295,22000.0,837760.0,0.0,True,2022-12-07 09:21:48.999000,2364
417,1946,26429,22000.0,836000.0,0.0,True,2022-12-07 09:21:48.999000,2364
418,1947,26325,35000.0,35000.0,0.0,True,2022-12-07 09:30:07,2364
419,1947,26326,35000.0,35000.0,25000.0,True,2022-12-07 09:30:07,2364
420,1947,26331,35000.0,35000.0,0.0,True,2022-12-07 09:30:07,2364
421,1947,26332,35000.0,35000.0,25000.0,True,2022-12-07 09:30:07,2364
422,1948,26298,35000.0,35000.0,0.0,True,2022-12-07 09:31:02.999000,2364
423,1948,26299,35000.0,35000.0,0.0,True,2022-12-07 09:31:02.999000,2364
424,1948,26431,35000.0,35000.0,0.0,True,2022-12-07 09:31:02.999000,2364
425,1948,26433,35000.0,35000.0,0.0,True,2022-12-07 09:31:02.999000,2364
426,1949,26432,22000.0,374000.0,0.0,True,2022-12-07 09:32:01.999000,2364
427,1950,26434,35000.0,35000.0,0.0,True,2022-12-07 09:33:17.999000,2364
428,1950,26435,35000.0,35000.0,0.0,True,2022-12-07 09:33:17.999000,2364
429,1950,26453,35000.0,35000.0,0.0,True,2022-12-07 09:33:17.999000,2364
430,1950,26454,35000.0,35000.0,0.0,True,2022-12-07 09:33:17.999000,2364
431,1921,67952,500000.0,500000.0,375000.0,True,2022-12-07 14:30:22.999000,2364
432,1921,67953,500000.0,500000.0,375000.0,True,2022-12-07 14:30:22.999000,2364
433,1921,71827,500000.0,500000.0,375000.0,True,2022-12-07 14:30:22.999000,2364
434,1921,71829,500000.0,500000.0,375000.0,True,2022-12-07 14:30:22.999000,2364
435,1921,67951,50000.0,75000.0,0.0,True,2022-12-07 14:39:58,2364
436,1951,26300,221850.0,221850.0,0.0,True,2022-12-07 15:23:39.999000,2364
437,1951,26333,221850.0,221850.0,0.0,True,2022-12-07 15:23:39.999000,2364
438,1952,26334,53649.0,53649.0,0.0,True,2022-12-07 16:50:29,2364
439,1952,26335,53649.0,53649.0,0.0,True,2022-12-07 16:50:29,2364
440,1952,26451,53649.0,53649.0,0.0,True,2022-12-07 16:50:29,2364
441,1952,26452,53649.0,53649.0,0.0,True,2022-12-07 16:50:29,2364
442,1953,26297,30000.0,30000.0,0.0,True,2022-12-07 16:58:40.999000,2364
443,1954,26327,30000.0,30000.0,0.0,True,2022-12-08 11:48:17.999000,2364
444,1954,26328,30000.0,30000.0,30000.0,True,2022-12-08 11:48:17.999000,2364
445,1954,26336,30000.0,30000.0,0.0,True,2022-12-08 11:48:17.999000,2364
446,1954,26457,30000.0,30000.0,0.0,True,2022-12-08 11:48:17.999000,2364
447,1955,26436,35000.0,35000.0,0.0,True,2022-12-08 15:04:14.999000,2364
448,1955,26437,35000.0,35000.0,0.0,True,2022-12-08 15:04:14.999000,2364
449,1955,26455,35000.0,35000.0,0.0,True,2022-12-08 15:04:14.999000,2364
450,1955,26456,35000.0,35000.0,0.0,True,2022-12-08 15:04:14.999000,2364
451,1956,26438,22000.0,328240.0,0.0,True,2022-12-08 15:05:10,2364
452,1967,2925,220000.0,220000.0,168833.33,True,2022-12-10 10:07:03.999000,2364
453,1967,2926,220000.0,220000.0,168833.33,True,2022-12-10 10:07:03.999000,2364
454,1967,3895,220000.0,220000.0,168833.34,True,2022-12-10 10:07:03.999000,2364
455,1957,26439,35000.0,35000.0,0.0,True,2022-12-12 10:01:21.999000,2364
456,1957,26441,35000.0,35000.0,0.0,True,2022-12-12 10:01:21.999000,2364
457,1957,26458,35000.0,35000.0,0.0,True,2022-12-12 10:01:21.999000,2364
458,1958,26440,22000.0,511500.0,0.0,True,2022-12-12 10:03:45,2364
459,1959,26442,35000.0,35000.0,0.0,True,2022-12-12 10:04:40.999000,2364
460,1959,26443,35000.0,35000.0,0.0,True,2022-12-12 10:04:40.999000,2364
461,1959,26460,35000.0,35000.0,0.0,True,2022-12-12 10:04:40.999000,2364
462,1959,26461,35000.0,35000.0,0.0,True,2022-12-12 10:04:40.999000,2364
463,1960,25106,0.0,7683200.0,0.0,True,2022-12-14 14:50:08.999000,2364
464,1961,7650,55000.0,55000.0,0.0,True,2022-12-15 12:28:45,2364
465,1961,8206,55000.0,55000.0,0.0,True,2022-12-15 12:28:45,2364
466,1962,26449,35000.0,35000.0,0.0,True,2022-12-15 13:38:18.999000,2364
467,1963,26450,22000.0,212740.0,0.0,True,2022-12-15 13:39:07,2364
468,1966,26448,35000.0,35000.0,0.0,True,2022-12-19 09:01:36,2364
469,1966,26465,35000.0,35000.0,0.0,True,2022-12-19 09:01:36,2364
470,1966,26466,35000.0,35000.0,0.0,True,2022-12-19 09:01:36,2364
471,1966,26338,35000.0,35000.0,0.0,True,2022-12-19 09:02:57,2364
472,1964,26444,35000.0,35000.0,0.0,True,2022-12-19 09:03:58.999000,2364
473,1964,26446,35000.0,35000.0,0.0,True,2022-12-19 09:03:58.999000,2364
474,1964,26463,35000.0,35000.0,0.0,True,2022-12-19 09:03:58.999000,2364
475,1964,26464,35000.0,35000.0,0.0,True,2022-12-19 09:03:58.999000,2364
476,1965,26445,22000.0,304260.0,0.0,True,2022-12-19 09:13:36.999000,2364
477,1968,2774,40000.0,106800.0,64000.0,True,2022-12-19 09:18:11.999000,2364
478,1970,26337,30000.0,30000.0,0.0,True,2022-12-19 13:53:51.999000,2364
479,1970,26343,30000.0,30000.0,0.0,True,2022-12-19 13:53:51.999000,2364
480,1970,26462,30000.0,30000.0,0.0,True,2022-12-19 13:53:51.999000,2364
481,1970,26471,30000.0,30000.0,0.0,True,2022-12-19 13:53:51.999000,2364
482,1969,3896,22000.0,935000.0,527095.2,True,2022-12-19 13:59:10.999000,2364
483,1971,26340,52595.0,52595.0,0.0,True,2022-12-19 14:18:51.999000,2364
484,1971,26341,52595.0,52595.0,0.0,True,2022-12-19 14:18:51.999000,2364
485,1971,26468,52595.0,52595.0,0.0,True,2022-12-19 14:18:51.999000,2364
486,1971,26469,52595.0,52595.0,0.0,True,2022-12-19 14:18:51.999000,2364
487,1972,26339,52595.0,52595.0,0.0,True,2022-12-19 14:57:36,2364
488,1972,26342,52595.0,52595.0,0.0,True,2022-12-19 14:57:36,2364
489,1972,26467,52595.0,52595.0,0.0,True,2022-12-19 14:57:36,2364
490,1972,26470,52595.0,52595.0,0.0,True,2022-12-19 14:57:36,2364
491,1972,26651,52595.0,52595.0,0.0,True,2022-12-19 14:57:36,2364
492,1972,26652,52595.0,52595.0,0.0,True,2022-12-19 14:57:36,2364
493,1973,2934,35000.0,35000.0,51619.76,True,2022-12-20 09:54:08,2364
494,1973,2935,35000.0,35000.0,51619.76,True,2022-12-20 09:54:08,2364
495,1973,3806,35000.0,35000.0,48981.04,True,2022-12-20 09:54:08,2364
496,1973,3807,35000.0,35000.0,48981.03,True,2022-12-20 09:54:08,2364
497,1974,26344,35000.0,35000.0,0.0,True,2022-12-20 10:13:47,2364
498,1974,26447,35000.0,35000.0,0.0,True,2022-12-20 10:13:47,2364
499,1974,26472,35000.0,35000.0,0.0,True,2022-12-20 10:13:47,2364
500,1974,26473,35000.0,35000.0,0.0,True,2022-12-20 10:13:47,2364
501,1975,26474,22000.0,394240.0,0.0,True,2022-12-20 10:14:40,2364
502,1976,26475,35000.0,35000.0,0.0,True,2022-12-21 09:16:32,2364
503,1976,26476,35000.0,35000.0,0.0,True,2022-12-21 09:16:32,2364
504,1976,26653,35000.0,35000.0,0.0,True,2022-12-21 09:16:32,2364
505,1976,26654,35000.0,35000.0,0.0,True,2022-12-21 09:16:32,2364
506,1978,26348,35000.0,35000.0,0.0,True,2022-12-22 14:54:26.999000,2364
507,1978,26350,35000.0,35000.0,0.0,True,2022-12-22 14:54:26.999000,2364
508,1978,26481,35000.0,35000.0,0.0,True,2022-12-22 14:54:26.999000,2364
509,1978,26482,35000.0,35000.0,0.0,True,2022-12-22 14:54:26.999000,2364
510,1979,26483,22000.0,377740.0,0.0,True,2022-12-22 14:55:16,2364
511,1977,26345,52874.0,52874.0,0.0,True,2022-12-23 08:55:34.999000,2364
512,1977,26349,52874.0,52874.0,0.0,True,2022-12-23 08:55:34.999000,2364
513,1977,26477,52874.0,52874.0,0.0,True,2022-12-23 08:55:34.999000,2364
514,1977,26655,52874.0,52874.0,0.0,True,2022-12-23 08:55:34.999000,2364
515,1980,7268,55000.0,55000.0,35000.0,True,2022-12-24 10:59:45,2364
516,1980,7273,55000.0,55000.0,35000.0,True,2022-12-24 10:59:45,2364
517,1981,2785,35000.0,35000.0,48981.04,True,2022-12-24 11:11:57.999000,2364
518,1981,2786,35000.0,35000.0,48981.04,True,2022-12-24 11:11:57.999000,2364
519,1981,2940,35000.0,35000.0,48981.04,True,2022-12-24 11:11:57.999000,2364
520,1981,2941,35000.0,35000.0,48981.03,True,2022-12-24 11:11:57.999000,2364
521,1982,26484,35000.0,35000.0,0.0,True,2022-12-24 11:45:08,2364
522,1982,26485,35000.0,35000.0,0.0,True,2022-12-24 11:45:08,2364
523,1982,26656,35000.0,35000.0,0.0,True,2022-12-24 11:45:08,2364
524,1982,26657,35000.0,35000.0,0.0,True,2022-12-24 11:45:08,2364
525,1983,2789,35000.0,35000.0,48981.04,True,2022-12-27 10:28:24.999000,2364
526,1983,2791,35000.0,35000.0,48981.04,True,2022-12-27 10:28:24.999000,2364
527,1984,26351,53494.0,53494.0,0.0,True,2022-12-28 09:51:23,2364
528,1984,26352,53494.0,53494.0,0.0,True,2022-12-28 09:51:23,2364
529,1984,26486,53494.0,53494.0,0.0,True,2022-12-28 09:51:23,2364
530,1984,26487,53494.0,53494.0,0.0,True,2022-12-28 09:51:23,2364
531,1985,26346,53494.0,53494.0,0.0,True,2022-12-29 10:40:48.999000,2364
532,1985,26360,53494.0,53494.0,0.0,True,2022-12-29 10:40:48.999000,2364
533,1985,26479,53494.0,53494.0,0.0,True,2022-12-29 10:40:48.999000,2364
534,1985,26861,53494.0,53494.0,0.0,True,2022-12-29 10:40:48.999000,2364
535,1986,26347,53494.0,53494.0,0.0,True,2022-12-29 10:42:24.999000,2364
536,1986,26356,53494.0,53494.0,0.0,True,2022-12-29 10:42:24.999000,2364
537,1986,26357,53494.0,53494.0,0.0,True,2022-12-29 10:42:24.999000,2364
538,1986,26480,53494.0,53494.0,0.0,True,2022-12-29 10:42:24.999000,2364
539,1987,26353,53494.0,53494.0,0.0,True,2022-12-29 10:46:21.999000,2364
540,1987,26358,53494.0,53494.0,0.0,True,2022-12-29 10:46:21.999000,2364
541,1987,26359,53494.0,53494.0,0.0,True,2022-12-29 10:46:21.999000,2364
542,1987,26488,53494.0,53494.0,0.0,True,2022-12-29 10:46:21.999000,2364
543,1988,26354,30120.0,60240.0,0.0,True,2023-01-03 13:08:35,2364
544,1988,26355,30120.0,24999.6,0.0,True,2023-01-03 13:08:35,2364
545,1988,26490,30120.0,47589.6,0.0,True,2023-01-03 13:08:35,2364
546,1988,26491,30120.0,30120.0,0.0,True,2023-01-03 13:08:35,2364
547,1988,26658,30120.0,42770.4,0.0,True,2023-01-03 13:08:35,2364
548,1988,26660,30120.0,24999.6,0.0,True,2023-01-03 13:08:35,2364
549,1989,26492,22000.0,801240.0,0.0,True,2023-01-03 13:16:23,2364
550,1989,26659,22000.0,803000.0,0.0,True,2023-01-03 13:16:23,2364
551,1990,26362,30000.0,30000.0,0.0,True,2023-01-03 13:32:19,2364
552,1990,26363,30000.0,30000.0,0.0,True,2023-01-03 13:32:19,2364
553,1990,26366,30000.0,30000.0,0.0,True,2023-01-03 13:32:19,2364
554,1990,26494,30000.0,30000.0,0.0,True,2023-01-03 13:32:19,2364
555,1991,26666,35000.0,35000.0,0.0,True,2023-01-03 13:38:52,2364
556,1992,26667,22000.0,199760.0,0.0,True,2023-01-03 13:42:50,2364
557,1993,26365,35000.0,35000.0,0.0,True,2023-01-03 13:47:35.999000,2364
558,1993,26495,35000.0,35000.0,0.0,True,2023-01-03 13:47:35.999000,2364
559,1993,26661,35000.0,35000.0,0.0,True,2023-01-03 13:47:35.999000,2364
560,1993,26663,35000.0,35000.0,0.0,True,2023-01-03 13:47:35.999000,2364
561,1994,26662,22000.0,221760.0,0.0,True,2023-01-03 13:48:47.999000,2364
562,1995,26368,35000.0,35000.0,0.0,True,2023-01-03 13:55:33,2364
563,1995,26369,35000.0,35000.0,25000.0,True,2023-01-03 13:55:33,2364
564,1995,26496,35000.0,35000.0,0.0,True,2023-01-03 13:55:33,2364
565,1995,26665,35000.0,35000.0,0.0,True,2023-01-03 13:55:33,2364
566,1996,26370,350000.0,350000.0,0.0,True,2023-01-03 13:56:22.999000,2364
567,1996,26371,350000.0,350000.0,0.0,True,2023-01-03 13:56:22.999000,2364
568,1997,26367,30120.0,45180.0,0.0,True,2023-01-03 14:00:23,2364
569,1997,26497,30120.0,45180.0,0.0,True,2023-01-03 14:00:23,2364
570,1997,26499,30120.0,35240.4,0.0,True,2023-01-03 14:00:23,2364
571,1997,26668,30120.0,47589.6,0.0,True,2023-01-03 14:00:23,2364
572,1997,26670,30120.0,30120.0,0.0,True,2023-01-03 14:00:23,2364
573,1997,26671,30120.0,35240.4,0.0,True,2023-01-03 14:00:23,2364
574,1998,26498,22000.0,280500.0,0.0,True,2023-01-03 14:06:07.999000,2364
575,1998,26669,22000.0,280500.0,0.0,True,2023-01-03 14:06:07.999000,2364
576,1999,25045,45000.0,45000.0,0.0,True,2023-01-03 14:39:26,2364
577,1999,25046,45000.0,45000.0,0.0,True,2023-01-03 14:39:26,2364
578,2000,3251,35000.0,35000.0,51229.16,True,2023-01-04 09:18:23,2364
579,2000,3252,35000.0,35000.0,51229.16,True,2023-01-04 09:18:23,2364
580,2005,26372,54083.0,54083.0,0.0,True,2023-01-05 09:33:37.999000,2364
581,2005,26373,54083.0,54083.0,0.0,True,2023-01-05 09:33:37.999000,2364
582,2005,26502,54083.0,54083.0,0.0,True,2023-01-05 09:33:37.999000,2364
583,2005,26504,54083.0,54083.0,0.0,True,2023-01-05 09:33:37.999000,2364
584,2001,8210,55000.0,55000.0,35000.0,True,2023-01-05 12:08:32.999000,2364
585,2001,8213,55000.0,55000.0,35000.0,True,2023-01-05 12:08:32.999000,2364
586,2002,2760,35000.0,35000.0,51619.76,True,2023-01-05 12:21:01.999000,2364
587,2002,3065,35000.0,35000.0,51619.76,True,2023-01-05 12:21:01.999000,2364
588,2002,3801,35000.0,35000.0,51619.76,True,2023-01-05 12:21:01.999000,2364
589,2003,7294,55000.0,55000.0,35000.0,True,2023-01-05 14:56:55.999000,2364
590,2003,7300,55000.0,55000.0,35000.0,True,2023-01-05 14:56:55.999000,2364
591,2004,8521,55000.0,55000.0,35000.0,True,2023-01-05 14:58:53.999000,2364
592,2004,8527,55000.0,55000.0,35000.0,True,2023-01-05 14:58:53.999000,2364
593,2006,26500,35000.0,35000.0,0.0,True,2023-01-09 13:47:20.999000,2364
594,2006,26503,35000.0,35000.0,0.0,True,2023-01-09 13:47:20.999000,2364
595,2006,26672,35000.0,35000.0,0.0,True,2023-01-09 13:47:20.999000,2364
596,2006,26674,35000.0,35000.0,0.0,True,2023-01-09 13:47:20.999000,2364
597,2007,26673,22000.0,419760.0,0.0,True,2023-01-09 13:48:25,2364
598,2008,26380,35000.0,35000.0,0.0,True,2023-01-09 13:54:44.999000,2364
599,2008,26381,35000.0,35000.0,30000.0,True,2023-01-09 13:54:44.999000,2364
600,2008,26675,35000.0,35000.0,0.0,True,2023-01-09 13:54:44.999000,2364
601,2008,26676,35000.0,35000.0,30000.0,True,2023-01-09 13:54:44.999000,2364
602,2009,26678,35000.0,35000.0,0.0,True,2023-01-09 13:56:11,2364
603,2009,26679,35000.0,35000.0,0.0,True,2023-01-09 13:56:11,2364
604,2009,26685,35000.0,35000.0,30000.0,True,2023-01-09 13:56:11,2364
605,2009,26686,35000.0,35000.0,30000.0,True,2023-01-09 13:56:11,2364
606,2010,26677,22000.0,408760.0,0.0,True,2023-01-09 13:58:33,2364
607,2011,26375,30120.0,42770.4,0.0,True,2023-01-09 14:00:25.999000,2364
608,2011,26507,30120.0,40059.6,0.0,True,2023-01-09 14:00:25.999000,2364
609,2011,26509,30120.0,30120.0,0.0,True,2023-01-09 14:00:25.999000,2364
610,2011,26680,30120.0,35240.4,0.0,True,2023-01-09 14:00:25.999000,2364
611,2011,26682,30120.0,30120.0,0.0,True,2023-01-09 14:00:25.999000,2364
612,2011,26683,30120.0,30120.0,45000.0,True,2023-01-09 14:00:25.999000,2364
613,2012,26508,22000.0,614240.0,0.0,True,2023-01-09 14:07:47,2364
614,2012,26681,22000.0,614240.0,0.0,True,2023-01-09 14:07:47,2364
615,2013,26382,54083.0,54083.0,0.0,True,2023-01-09 14:42:44.999000,2364
616,2013,26510,54083.0,54083.0,0.0,True,2023-01-09 14:42:44.999000,2364
617,2014,26383,648500.0,648500.0,0.0,True,2023-01-09 14:47:15,2364
618,2014,26384,648500.0,648500.0,0.0,True,2023-01-09 14:47:15,2364
619,2014,26511,648500.0,648500.0,0.0,True,2023-01-09 14:47:15,2364
620,2014,26512,648500.0,648500.0,0.0,True,2023-01-09 14:47:15,2364
621,2015,26385,35000.0,35000.0,0.0,True,2023-01-10 12:35:58.999000,2364
622,2015,26513,35000.0,35000.0,0.0,True,2023-01-10 12:35:58.999000,2364
623,2015,26687,35000.0,35000.0,0.0,True,2023-01-10 12:35:58.999000,2364
624,2015,26688,35000.0,35000.0,0.0,True,2023-01-10 12:35:58.999000,2364
625,2016,3401,35000.0,35000.0,51072.92,True,2023-01-10 14:29:50.999000,2364
626,2013,001142,54083.0,54083.0,45000.0,True,2023-01-12 11:28:25,2364
627,2013,34388,54083.0,54083.0,30000.0,True,2023-01-12 11:28:25,2364
628,2017,26387,30120.0,37650.0,0.0,True,2023-01-12 12:33:05,2364
629,2017,26388,30120.0,50300.4,0.0,True,2023-01-12 12:33:05,2364
630,2017,26515,30120.0,50300.4,0.0,True,2023-01-12 12:33:05,2364
631,2017,26517,30120.0,30120.0,0.0,True,2023-01-12 12:33:05,2364
632,2017,26689,30120.0,50300.4,0.0,True,2023-01-12 12:33:05,2364
633,2017,26691,30120.0,30120.0,0.0,True,2023-01-12 12:33:05,2364
634,2018,26516,22000.0,383240.0,0.0,True,2023-01-12 12:36:52.999000,2364
635,2018,26690,22000.0,383240.0,0.0,True,2023-01-12 12:36:52.999000,2364
636,,26364,28688.0,28688.0,0.0,False,2023-01-12 14:28:29.999000,2364
637,,26391,28688.0,28688.0,0.0,False,2023-01-12 14:28:29.999000,2364
638,,26392,28688.0,28688.0,0.0,False,2023-01-12 14:28:29.999000,2364
639,2019,26393,28688.0,28688.0,45000.0,True,2023-01-12 14:28:29.999000,2364
640,2019,26493,28688.0,28688.0,0.0,True,2023-01-12 14:28:29.999000,2364
641,2019,26664,28688.0,28688.0,0.0,True,2023-01-12 14:28:29.999000,2364
642,2020,26376,30120.0,30120.0,0.0,True,2023-01-12 14:47:53,2364
643,2020,26377,30120.0,30120.0,0.0,True,2023-01-12 14:47:53,2364
644,2020,26389,30120.0,30120.0,0.0,True,2023-01-12 14:47:53,2364
645,2020,26390,30120.0,30120.0,0.0,True,2023-01-12 14:47:53,2364
646,2021,26378,30120.0,30120.0,0.0,True,2023-01-12 14:52:44.999000,2364
647,2021,26379,30120.0,30120.0,0.0,True,2023-01-12 14:52:44.999000,2364
648,2021,26386,30120.0,30120.0,0.0,True,2023-01-12 14:52:44.999000,2364
649,2021,26514,30120.0,30120.0,0.0,True,2023-01-12 14:52:44.999000,2364
650,2022,26374,250000.0,250000.0,0.0,True,2023-01-12 15:35:51.999000,2364
651,2022,26394,250000.0,250000.0,0.0,True,2023-01-12 15:35:51.999000,2364
652,2022,26506,250000.0,250000.0,0.0,True,2023-01-12 15:35:51.999000,2364
653,2022,26519,250000.0,250000.0,0.0,True,2023-01-12 15:35:51.999000,2364
654,2023,25047,500000.0,500000.0,0.0,True,2023-01-12 15:56:46.999000,2364
655,2023,25049,500000.0,500000.0,0.0,True,2023-01-12 15:56:46.999000,2364
656,2023,25108,500000.0,500000.0,0.0,True,2023-01-12 15:56:46.999000,2364
657,2024,25109,50000.0,50000.0,0.0,True,2023-01-12 15:56:46.999000,2364
658,2023,25110,500000.0,500000.0,0.0,True,2023-01-12 15:56:46.999000,2364
659,2023,8569,500000.0,500000.0,350000.0,True,2023-01-12 15:56:46.999000,2364
660,2023,8570,500000.0,500000.0,350000.0,True,2023-01-12 15:56:46.999000,2364
661,2019,026364,28688.0,28688.0,0.0,True,2023-01-12 16:30:51,2364
662,2019,026391,28688.0,28688.0,0.0,True,2023-01-12 16:30:51,2364
663,2019,026392,28688.0,28688.0,0.0,True,2023-01-12 16:30:51,2364
664,2025,26395,30120.0,30120.0,0.0,True,2023-01-13 11:47:33.999000,2364
665,2025,26396,30120.0,30120.0,0.0,True,2023-01-13 11:47:33.999000,2364
666,2025,26524,30120.0,30120.0,0.0,True,2023-01-13 11:47:33.999000,2364
667,2025,26697,30120.0,30120.0,0.0,True,2023-01-13 11:47:33.999000,2364
668,2026,26518,35000.0,35000.0,0.0,True,2023-01-13 11:49:12,2364
669,2026,26520,35000.0,35000.0,0.0,True,2023-01-13 11:49:12,2364
670,2026,26692,35000.0,35000.0,0.0,True,2023-01-13 11:49:12,2364
671,2026,26694,35000.0,35000.0,0.0,True,2023-01-13 11:49:12,2364
672,2027,26693,22000.0,300740.0,0.0,True,2023-01-13 11:49:59,2364
673,2028,26521,35000.0,35000.0,0.0,True,2023-01-13 11:55:40.999000,2364
674,2028,26523,35000.0,35000.0,0.0,True,2023-01-13 11:55:40.999000,2364
675,2028,26695,35000.0,35000.0,0.0,True,2023-01-13 11:55:40.999000,2364
676,2028,26696,35000.0,35000.0,0.0,True,2023-01-13 11:55:40.999000,2364
677,2029,26522,22000.0,366740.0,0.0,True,2023-01-13 11:56:02.999000,2364
678,2030,25048,45000.0,45000.0,0.0,True,2023-01-13 14:00:14,2364
679,2030,25107,45000.0,45000.0,0.0,True,2023-01-13 14:00:14,2364
680,2031,25050,45000.0,45000.0,0.0,True,2023-01-13 14:04:17.999000,2364
681,2032,123314,80000.0,80000.0,83629.25,True,2023-01-16 09:18:08,2364
682,2032,123315,80000.0,80000.0,83629.25,True,2023-01-16 09:18:08,2364
683,2032,123316,80000.0,80000.0,83629.25,True,2023-01-16 09:18:08,2364
684,2032,132757,80000.0,80000.0,83629.25,True,2023-01-16 09:18:08,2364
685,2032,143102,80000.0,80000.0,83629.25,True,2023-01-16 09:18:08,2364
686,2032,153864,80000.0,80000.0,83629.25,True,2023-01-16 09:18:08,2364
687,2033,132756,22000.0,462000.0,261959.46,True,2023-01-16 09:21:13,2364
688,2033,153863,22000.0,462000.0,261959.46,True,2023-01-16 09:21:13,2364
689,2034,123312,46000.0,46000.0,61929.25,True,2023-01-16 09:30:19.999000,2364
690,2035,67981,500000.0,500000.0,375000.0,True,2023-01-16 09:44:09.999000,2364
691,2035,67982,500000.0,500000.0,375000.0,True,2023-01-16 09:44:09.999000,2364
692,2035,71860,500000.0,500000.0,375000.0,True,2023-01-16 09:44:09.999000,2364
693,2035,71861,500000.0,500000.0,375000.0,True,2023-01-16 09:44:09.999000,2364
694,2036,71859,50000.0,50000.0,50000.0,True,2023-01-16 10:17:21,2364
695,2038,29407,55000.0,55000.0,0.0,True,2023-01-16 16:43:05,2364
696,2038,8556,55000.0,55000.0,0.0,True,2023-01-16 16:43:05,2364
697,2039,8564,55000.0,55000.0,0.0,True,2023-01-16 16:44:05.999000,2364
698,2039,8567,55000.0,55000.0,0.0,True,2023-01-16 16:44:05.999000,2364
699,2037,26526,35000.0,35000.0,0.0,True,2023-01-16 16:45:39,2364
700,2037,26527,35000.0,35000.0,0.0,True,2023-01-16 16:45:39,2364
701,2037,26698,35000.0,35000.0,0.0,True,2023-01-16 16:45:39,2364
702,2037,26699,35000.0,35000.0,0.0,True,2023-01-16 16:45:39,2364
703,2041,26399,30000.0,30000.0,0.0,True,2023-01-16 16:51:32.999000,2364
704,2060,26528,30000.0,30000.0,0.0,True,2023-01-16 16:51:32.999000,2364
